"","xi_col[, 1]"
"3812",0.64604672320548
"3813",0.674386037772347
"3814",0.640402086221209
"3815",0.660606044641809
"3816",0.656164557654038
"3817",0.598759926664996
"3818",0.627576543133522
"3819",0.592767797092467
"3820",0.630908070826499
"3821",0.549644335632657
"3822",0.628660332599432
"3823",0.592015710281333
"3824",0.578055596379222
"3825",0.556985736197271
"3826",0.59119524850276
"3827",0.629456986333051
"3828",0.664824050717137
"3829",0.613341392736235
"3830",0.611952537274733
"3831",0.629893381029273
"3832",0.606194726813012
"3833",0.578165576627556
"3834",0.542919937326232
"3835",0.597474240395113
"3836",0.538994146503901
"3837",0.58270030759735
"3838",0.584480050256677
"3839",0.584811246319996
"3840",0.517675985708745
"3841",0.592795408190307
"3842",0.53116892336596
"3843",0.597760908156213
"3844",0.57881311751008
"3845",0.557391036189845
"3846",0.50253407258264
"3847",0.540351488524052
"3848",0.616560476879103
"3849",0.498913217662015
"3850",0.6330130916202
"3851",0.575115458977624
"3852",0.628261628183708
"3853",0.49849564171826
"3854",0.550212116301372
"3855",0.64341111852048
"3856",0.553253139131699
"3857",0.587540375509849
"3858",0.573182254249061
"3859",0.62098454694822
"3860",0.615144845261234
"3861",0.65899118161335
"3862",0.620552423517327
"3863",0.619713909698142
"3864",0.618361001065984
"3865",0.513765138180917
"3866",0.63255170553326
"3867",0.550043329950752
"3868",0.546336994285202
"3869",0.550869593501145
"3870",0.62642977005045
"3871",0.532978902157619
"3872",0.664198396488317
"3873",0.622738999389777
"3874",0.658899314869535
"3875",0.63009146146875
"3876",0.594525071021789
"3877",0.619771152522343
"3878",0.656231798523723
"3879",0.659764060572755
"3880",0.673150191745225
"3881",0.686253973849737
"3882",0.627894398017719
"3883",0.785075957206518
"3884",0.5946656927993
"3885",0.724824430712441
"3886",0.620083835072871
"3887",0.61955535944974
"3888",0.648984089104274
"3889",0.59039591563174
"3890",0.601498646733358
"3891",0.609234886722699
"3892",0.56920448893776
"3893",0.679059396971011
"3894",0.635729228075823
"3895",0.562213673615694
"3896",0.592918138182608
"3897",0.591775614639539
"3898",0.574089220049531
"3899",0.610511723329611
"3900",0.588985219910962
"3901",0.601422605086611
"3902",0.558375427758843
"3903",0.578853076072625
"3904",0.611206316084283
"3905",0.55613879821819
"3906",0.592835375198102
"3907",0.601821836052902
"3908",0.660797078763987
"3909",0.555400277629634
"3910",0.599409906966796
"3911",0.540896894237082
"3912",0.617242447732327
"3913",0.562952813971524
"3914",0.618693608469882
"3915",0.570469347421892
"3916",0.565899799265205
"3917",0.532395458221867
"3918",0.55978696790671
"3919",0.655114459866935
"3920",0.59743842663129
"3921",0.602594088382606
"3922",0.626802162843637
"3923",0.632046619276321
"3924",0.64087093677023
"3925",0.666788532349401
"3926",0.604561714624535
"3927",0.612224813910361
"3928",0.602309333538931
"3929",0.634251763905772
"3930",0.538015266382984
"3931",0.66862534301449
"3932",0.613200179924348
"3933",0.653397077541215
"3934",0.660126194836418
"3935",0.66439753225762
"3936",0.669308302363615
"3937",0.682237818880712
"3938",0.650153845569959
"3939",0.696810103573345
"3940",0.599533140530182
"3941",0.611987231913008
"3942",0.631898273184397
"3943",0.657983221278785
"3944",0.643959144986308
"3945",0.673533462908377
"3946",0.729002162770279
"3947",0.645348932449157
"3948",0.647650346265933
"3949",0.600981389652195
"3950",0.638802627503697
"3951",0.657311998437236
"3952",0.661516023896806
"3953",0.624016417052348
"3954",0.611323256001642
"3955",0.665653988229448
"3956",0.654857160454836
"3957",0.680491263668897
"3958",0.690281489801234
"3959",0.633540860150052
"3960",0.670262543112469
"3961",0.594605225403482
"3962",0.609933349615489
"3963",0.577841590781493
"3964",0.609753591397985
"3965",0.614502456406737
"3966",0.630282810426689
"3967",0.584658084582563
"3968",0.612281918002545
"3969",0.616430675406123
"3970",0.553152582450994
"3971",0.557800616671971
"3972",0.592939129274975
"3973",0.590162619684934
"3974",0.606239398732502
"3975",0.591413035292093
"3976",0.632287807272944
"3977",0.605297588821947
"3978",0.614828749698415
"3979",0.62356902043984
"3980",0.554024434207903
"3981",0.600730649414904
"3982",0.515723905398322
"3983",0.604162840298888
"3984",0.583556096331062
"3985",0.595208312121011
"3986",0.594266936678736
"3987",0.621815928642586
"3988",0.583303738451392
"3989",0.591148677381338
"3990",0.533461269823466
"3991",0.616357416509632
"3992",0.608673858206891
"3993",0.663501778992454
"3994",0.674184208703225
"3995",0.649350644141175
"3996",0.66604480843469
"3997",0.566645659649838
"3998",0.639491850765207
"3999",0.73367500557238
"4000",0.581360321698384
"4001",0.645123702519846
"4002",0.635801811580535
"4003",0.549268222747986
"4004",0.64596032951062
"4005",0.651754939645535
"4006",0.572903552729687
"4007",0.591371740643914
"4008",0.630563307832429
"4009",0.599711961851715
"4010",0.69613809946165
"4011",0.706935738865201
"4012",0.638652511838881
"4013",0.707038776479505
"4014",0.671995795910467
"4015",0.61833077294357
"4016",0.65856719478395
"4017",0.679009287663669
"4018",0.608093429118794
"4019",0.632738524029754
"4020",0.55590185738941
"4021",0.566118795499316
"4022",0.565072327683207
"4023",0.653716708451452
"4024",0.595629813109875
"4025",0.663128015345094
"4026",0.611264575342156
"4027",0.554521366921579
"4028",0.64860828608561
"4029",0.590041722229408
"4030",0.596306794028454
"4031",0.661895791615776
"4032",0.62580007833051
"4033",0.656177707578836
"4034",0.641982495590845
"4035",0.57335529444186
"4036",0.692220318327123
"4037",0.673689759884187
"4038",0.62684649179862
"4039",0.656738906290005
"4040",0.632066339147626
"4041",0.603192023048715
"4042",0.612123298766363
"4043",0.621319802821195
"4044",0.651220208281715
"4045",0.652926448199725
"4046",0.623974728275238
"4047",0.587778397571311
"4048",0.714304264258533
"4049",0.633807818716931
"4050",0.680273928523357
"4051",0.592482365371538
"4052",0.699717076101021
"4053",0.681581588809977
"4054",0.634629566207769
"4055",0.667853002616736
"4056",0.642761857913147
"4057",0.621828664835951
"4058",0.642662932111381
"4059",0.592178596596481
"4060",0.610064483477146
"4061",0.60671345200562
"4062",0.642410117024936
"4063",0.616660518984304
"4064",0.613917841223903
"4065",0.621734281558037
"4066",0.504957782172836
"4067",0.597861048503117
"4068",0.633770064595692
"4069",0.644138635103749
"4070",0.649082804640312
"4071",0.582424503914523
"4072",0.674642633666764
"4073",0.606924006018024
"4074",0.647430010612184
"4075",0.622539556981353
"4076",0.611286552543316
"4077",0.666256400539394
"4078",0.631099496991551
"4079",0.712025677441141
"4080",0.618574049694
"4081",0.655562225813598
"4082",0.704217878838861
"4083",0.615631657891465
"4084",0.660276284529923
"4085",0.667354303991978
"4086",0.624926086064519
"4087",0.702746625900377
"4088",0.651933060801897
"4089",0.677092867652467
"4090",0.676951252551659
"4091",0.6629871887367
"4092",0.792287881355984
"4093",0.723650129038433
"4094",0.662131189877799
"4095",0.751723257959781
"4096",0.687432488053205
"4097",0.673042566228176
"4098",0.692521522521779
"4099",0.712478284681811
"4100",0.688012418706412
"4101",0.72056351284737
"4102",0.759296887176193
"4103",0.674357284434946
"4104",0.627013661180352
"4105",0.660101313601682
"4106",0.64415138288994
"4107",0.692025514871368
"4108",0.607024238277063
"4109",0.666106416659201
"4110",0.659974722949229
"4111",0.681100700517319
"4112",0.64902314064352
"4113",0.608245225717969
"4114",0.689821684294544
"4115",0.662570265076534
"4116",0.688454784576546
"4117",0.64797918683243
"4118",0.645819093712483
"4119",0.57593650110979
"4120",0.647330259879223
"4121",0.526868014250845
"4122",0.537587497049279
"4123",0.661197134804119
"4124",0.57831598062663
"4125",0.71206125597933
"4126",0.590411538822125
"4127",0.677972047057888
"4128",0.52013338147995
"4129",0.644846372140806
"4130",0.569023816543294
"4131",0.611906439438247
"4132",0.626312232839655
"4133",0.612270203976684
"4134",0.631992453850268
"4135",0.567505438761631
"4136",0.568161843991589
"4137",0.52083240758073
"4138",0.571437456635108
"4139",0.612024546804302
"4140",0.659851181551014
"4141",0.628860948330611
"4142",0.603425958678365
"4143",0.569441445109747
"4144",0.577795834495328
"4145",0.662696993301599
"4146",0.565338247971491
"4147",0.588491857937871
"4148",0.645313765652287
"4149",0.572859119787474
"4150",0.639226478443903
"4151",0.544803977194808
"4152",0.636862297278988
"4153",0.569192635156749
"4154",0.657655478573617
"4155",0.562002691228094
"4156",0.678211025204585
"4157",0.607804703070495
"4158",0.657925467289864
"4159",0.586768677289034
"4160",0.689174338887464
"4161",0.635998335201516
"4162",0.620523619805424
"4163",0.690136053552717
"4164",0.630419417304255
"4165",0.632788756046796
"4166",0.649205496175766
"4167",0.567364879834115
"4168",0.659556939256555
"4169",0.63368225017119
"4170",0.603131463366672
"4171",0.556201920638164
"4172",0.634943754917025
"4173",0.574830217831269
"4174",0.635894590720855
"4175",0.575212830943426
"4176",0.612212312717779
"4177",0.663883223433877
"4178",0.618735479805116
"4179",0.634366626757256
"4180",0.604063740469416
"4181",0.678715426504848
"4182",0.678274465193902
"4183",0.587678848134657
"4184",0.659467898463269
"4185",0.598396341274664
"4186",0.619923481372287
"4187",0.650123213180681
"4188",0.591643870056612
"4189",0.608658403139745
"4190",0.635886514494443
"4191",0.651796317467295
"4192",0.63130035034902
"4193",0.661722093391878
"4194",0.63509385575132
"4195",0.656761412193202
"4196",0.579443082654123
"4197",0.629082065089381
"4198",0.574180061807655
"4199",0.564456123029654
"4200",0.638090115268773
"4201",0.553219243561337
"4202",0.640267301253873
"4203",0.591021573491708
"4204",0.636049072887734
"4205",0.647060344318342
"4206",0.559679597923174
"4207",0.673157698084837
"4208",0.601013935382959
"4209",0.63476132317256
"4210",0.603141634532592
"4211",0.659689594476138
"4212",0.603223960915669
"4213",0.627176315722522
"4214",0.667169519606571
"4215",0.593597120057035
"4216",0.608297709724941
"4217",0.636175173470403
"4218",0.642974649089087
"4219",0.661914084110619
"4220",0.662959023039351
"4221",0.589522739002601
"4222",0.610284558453107
"4223",0.638675847665118
"4224",0.636411714367233
"4225",0.641769948083028
"4226",0.629578670675759
"4227",0.624610311213981
"4228",0.659322954755171
"4229",0.642658185174361
"4230",0.740910662568918
"4231",0.676664335443158
"4232",0.637142705780663
"4233",0.660089595550222
"4234",0.613028659841005
"4235",0.637312229773608
"4236",0.607521308030521
"4237",0.644572818528284
"4238",0.66213303522381
"4239",0.641373410563133
"4240",0.611327661614227
"4241",0.605262243674736
"4242",0.593896379403571
"4243",0.595031511738106
"4244",0.614490690781803
"4245",0.574784585802962
"4246",0.634189335565033
"4247",0.632619874247942
"4248",0.653048114369939
"4249",0.565332121451041
"4250",0.587911135408298
"4251",0.658560395100569
"4252",0.612381681152552
"4253",0.62523271094443
"4254",0.625225483223064
"4255",0.576173506693545
"4256",0.579175227608398
"4257",0.612605500435222
"4258",0.544070731052149
"4259",0.5710202346958
"4260",0.642691878942838
"4261",0.525630914392398
"4262",0.616915505718105
"4263",0.644221257339352
"4264",0.630115598536538
"4265",0.621262666337003
"4266",0.637883598549773
"4267",0.553586758616445
"4268",0.622075583009221
"4269",0.632734598308262
"4270",0.68331268533983
"4271",0.603840401934108
"4272",0.608253947363571
"4273",0.565318267001109
"4274",0.62745346410369
"4275",0.558470601592678
"4276",0.562973143126201
"4277",0.577673811214104
"4278",0.561060334786183
"4279",0.616809520112882
"4280",0.619775261696648
"4281",0.568255790921284
"4282",0.633111266225017
"4283",0.668358850603233
"4284",0.588792762482257
"4285",0.606049312957429
"4286",0.648356841738957
"4287",0.626563506453345
"4288",0.595182998009563
"4289",0.595885859426748
"4290",0.579305399649168
"4291",0.613886724702179
"4292",0.588543281596932
"4293",0.670278752164571
"4294",0.629282163437737
"4295",0.565207284160487
"4296",0.594512735578241
"4297",0.584754842823839
"4298",0.589235837919566
"4299",0.558956280740159
"4300",0.556508626263207
"4301",0.650252131505063
"4302",0.526037207528339
"4303",0.614648595670917
"4304",0.583434301442702
"4305",0.606972901354192
"4306",0.506286539042961
"4307",0.622754940314798
"4308",0.580435011632489
"4309",0.625382587586227
"4310",0.589300563260483
"4311",0.659050269017889
"4312",0.540853936432728
"4313",0.654275229452399
"4314",0.578046995758925
"4315",0.611640359369298
"4316",0.625972649318641
"4317",0.630836851105443
"4318",0.677895050941879
"4319",0.625032540801043
"4320",0.618135565998138
"4321",0.632161697715621
"4322",0.612264396541952
"4323",0.63481784166315
"4324",0.589749030804257
"4325",0.613525825737847
"4326",0.582869008336916
"4327",0.571553876100724
"4328",0.558656217883174
"4329",0.610429207367414
"4330",0.667436853946567
"4331",0.5154849071423
"4332",0.586856096389772
"4333",0.589870373713491
"4334",0.663360734390403
"4335",0.574770778177207
"4336",0.6069018802029
"4337",0.560514746472699
"4338",0.651108891578771
"4339",0.633324701644664
"4340",0.61159757696458
"4341",0.613601693620278
"4342",0.660578340158625
"4343",0.609159730356685
"4344",0.659427961638495
"4345",0.627567118962095
"4346",0.684972853604791
"4347",0.668131473053215
"4348",0.674264351586292
"4349",0.649130514087775
"4350",0.620751062680057
"4351",0.647031073106685
"4352",0.661043271735774
"4353",0.665271790383467
"4354",0.679429560302289
"4355",0.68014987247824
"4356",0.592877788941092
"4357",0.707848787545878
"4358",0.640815451434204
"4359",0.638869012731103
"4360",0.665108083773103
"4361",0.694430776185738
"4362",0.60853922345879
"4363",0.565002143851916
"4364",0.696285485102714
"4365",0.60248855467219
"4366",0.636409680272863
"4367",0.612346558258831
"4368",0.629623777920484
"4369",0.57818434042075
"4370",0.641402054464113
"4371",0.650383910733164
"4372",0.611746166714308
"4373",0.664721265481832
"4374",0.546824482053778
"4375",0.578478358878027
"4376",0.700213304395524
"4377",0.609649942733142
"4378",0.610271839524794
"4379",0.673959532942659
"4380",0.644433520135146
"4381",0.676009766310346
"4382",0.697358105916452
"4383",0.693362061149395
"4384",0.665719233736067
"4385",0.6115922030668
"4386",0.656133034790477
"4387",0.60645333923122
"4388",0.701479770170132
"4389",0.594360392699764
"4390",0.703348671477193
"4391",0.618450476962151
"4392",0.696320807941504
"4393",0.607202357043641
"4394",0.6431547766093
"4395",0.627979860715483
"4396",0.621324415442248
"4397",0.572306102465943
"4398",0.618785646406328
"4399",0.512880246303939
"4400",0.630209357290253
"4401",0.575299127376312
"4402",0.593942653933894
"4403",0.558085583246738
"4404",0.656815962614441
"4405",0.596125506836036
"4406",0.629151992529688
"4407",0.61381100340595
"4408",0.597049357077595
"4409",0.554166453432356
"4410",0.567920621665943
"4411",0.554935425344553
"4412",0.586018786936327
"4413",0.595429794998438
"4414",0.592087848065633
"4415",0.546559752368212
"4416",0.665620579693916
"4417",0.626268822348349
"4418",0.616272886410301
"4419",0.660301736725763
"4420",0.598355114983838
"4421",0.590273378026256
"4422",0.540720002752268
"4423",0.659293796307951
"4424",0.587938520689256
"4425",0.6098252006453
"4426",0.58605714872888
"4427",0.627828056316682
"4428",0.521888863105964
"4429",0.621290512234002
"4430",0.551190418864082
"4431",0.596307244353161
"4432",0.604375482608073
"4433",0.594756351787457
"4434",0.531561056542449
"4435",0.62158282886839
"4436",0.536523289661511
"4437",0.575089235564875
"4438",0.557977349190666
"4439",0.593720222206342
"4440",0.549378030873026
"4441",0.59453922858126
"4442",0.572429807879815
"4443",0.659453709503323
"4444",0.607735494975786
"4445",0.619116372970184
"4446",0.570301208414952
"4447",0.630040305067594
"4448",0.566417250034011
"4449",0.584941147703079
"4450",0.56875999128167
"4451",0.601828527521936
"4452",0.592452076052877
"4453",0.568021266508261
"4454",0.588827000748567
"4455",0.598688522372967
"4456",0.589634651368011
"4457",0.510452256115082
"4458",0.626478260150203
"4459",0.628697464388594
"4460",0.64015656669922
"4461",0.646159449766827
"4462",0.604536672463873
"4463",0.644227382755518
"4464",0.626456392272851
"4465",0.665590080132431
"4466",0.675839374036556
"4467",0.605164312512999
"4468",0.657366936642995
"4469",0.626718359110615
"4470",0.672287174251089
"4471",0.572284089445015
"4472",0.641435927666642
"4473",0.557665971982389
"4474",0.668567908365129
"4475",0.649475229238835
"4476",0.590666426359915
"4477",0.635593218612489
"4478",0.616447306975607
"4479",0.664410211267698
"4480",0.616059491300002
"4481",0.615681437611717
"4482",0.636984212926518
"4483",0.655451335367295
"4484",0.652173852947779
"4485",0.644220750000307
"4486",0.731081659200306
"4487",0.641283637323788
"4488",0.664442084340974
"4489",0.704840441391429
"4490",0.708974569971677
"4491",0.655818337818635
"4492",0.664702445393753
"4493",0.713663353493653
"4494",0.659711243625525
"4495",0.736380850370556
"4496",0.62823778468205
"4497",0.685305862911365
"4498",0.665225502875682
"4499",0.647704773922267
"4500",0.591148082297183
"4501",0.65543201392646
"4502",0.652851272425058
"4503",0.653533630691583
"4504",0.623895136906225
"4505",0.621382677968949
"4506",0.613725965493183
"4507",0.662529417250223
"4508",0.594969350324383
"4509",0.599606482698067
"4510",0.664270950281479
"4511",0.639161436320663
"4512",0.619233754610808
"4513",0.656012263779742
"4514",0.56513160206619
"4515",0.717911499414738
"4516",0.552288182329008
"4517",0.585017532051619
"4518",0.555917238607785
"4519",0.571051954633458
"4520",0.589128106504883
"4521",0.67010959004591
"4522",0.585348301941276
"4523",0.60555226784392
"4524",0.579206204104137
"4525",0.592488746318554
"4526",0.523746456483292
"4527",0.604337994128028
"4528",0.640661783558698
"4529",0.537778141357577
"4530",0.668957897854539
"4531",0.502621878649807
"4532",0.601107998508102
"4533",0.509154071072175
"4534",0.549392208780968
"4535",0.616764642213248
"4536",0.54969438079894
"4537",0.576865580141178
"4538",0.612313222344554
"4539",0.583855808044421
"4540",0.602345974810268
"4541",0.562219253414712
"4542",0.565864219398539
"4543",0.531657188124029
"4544",0.623391591809443
"4545",0.515739860046775
"4546",0.586510381421961
"4547",0.586890933206773
"4548",0.554661742873124
"4549",0.632437944644356
"4550",0.61635800482581
"4551",0.612834081333014
"4552",0.679162586298529
"4553",0.615288097555929
"4554",0.630137399546312
"4555",0.650348344698539
"4556",0.604956232733401
"4557",0.625293192999637
"4558",0.621876593345695
"4559",0.617446145817347
"4560",0.655656808851342
"4561",0.603630020830223
"4562",0.689365766470054
"4563",0.598101096697279
"4564",0.618471236336195
"4565",0.614606531715965
"4566",0.598109578315932
"4567",0.605523860400075
"4568",0.576866498546638
"4569",0.587395358287385
"4570",0.650046468317358
"4571",0.610494714719839
"4572",0.627624232670833
"4573",0.538028941713147
"4574",0.653672662564193
"4575",0.593962045695017
"4576",0.589842720399523
"4577",0.631553672475584
"4578",0.634502961489693
"4579",0.592657163133094
"4580",0.582139723686027
"4581",0.572139099714189
"4582",0.607045874664841
"4583",0.550208551262061
"4584",0.593539612036017
"4585",0.568363756368157
"4586",0.633357422893026
"4587",0.596893227671874
"4588",0.591825654608591
"4589",0.549033245255469
"4590",0.621464025642246
"4591",0.601802109074527
"4592",0.648705813100484
"4593",0.59208896790648
"4594",0.592235221036772
"4595",0.655091021788859
"4596",0.581067934227942
"4597",0.587903123057565
"4598",0.545855287786284
"4599",0.626502795592403
"4600",0.584693909753018
"4601",0.55962677119786
"4602",0.620065729054748
"4603",0.554170037709457
"4604",0.687092787965116
"4605",0.548881726082264
"4606",0.66259536504276
"4607",0.650216257175975
"4608",0.655111053211862
"4609",0.54330028929635
"4610",0.603848979383086
"4611",0.614319893598045
"4612",0.62774447287088
"4613",0.607156862616449
"4614",0.647263315841669
"4615",0.679609378805104
"4616",0.561763413171777
"4617",0.675959664514344
"4618",0.635769983618303
"4619",0.630970167307406
"4620",0.607370005918856
"4621",0.645999172292662
"4622",0.629987158501476
"4623",0.616726704980135
"4624",0.595382820260485
"4625",0.636204196412755
"4626",0.565661751790847
"4627",0.590858536491537
"4628",0.595576849479436
"4629",0.547287149991378
"4630",0.551392747894153
"4631",0.587144971996581
"4632",0.570510956043892
"4633",0.576640010689159
"4634",0.605390523146842
"4635",0.56079914322159
"4636",0.578053582199274
"4637",0.511759731843699
"4638",0.546551470730841
"4639",0.522770760562314
"4640",0.572475709542191
"4641",0.516528722348735
"4642",0.611365000086881
"4643",0.516816126163394
"4644",0.621674780606789
"4645",0.569319234048277
"4646",0.583816310979858
"4647",0.526584311437994
"4648",0.555056200031306
"4649",0.585176768299989
"4650",0.587884580627343
"4651",0.606311068031895
"4652",0.607251843742407
"4653",0.668125477634176
"4654",0.61122291972789
"4655",0.63760761629492
"4656",0.645035975628824
"4657",0.653621441431164
"4658",0.746339023291031
"4659",0.708743451428441
"4660",0.594578639985871
"4661",0.644635927033598
"4662",0.650417679068023
"4663",0.612433910998816
"4664",0.603362529761679
"4665",0.707614553038002
"4666",0.631189167075269
"4667",0.609983875036209
"4668",0.579237892172684
"4669",0.620410111149883
"4670",0.582289137259448
"4671",0.63355895154686
"4672",0.638784807061224
"4673",0.56990727545576
"4674",0.616051655331501
"4675",0.625619547859878
"4676",0.622516908249062
"4677",0.660587663806417
"4678",0.637443240155555
"4679",0.638472589520557
"4680",0.624015502304512
"4681",0.671996524895237
"4682",0.632625934388755
"4683",0.702074178916624
"4684",0.640061761139265
"4685",0.583217220971851
"4686",0.655627385667514
"4687",0.660027319961852
"4688",0.638347152407499
"4689",0.712883827489446
"4690",0.615522255103265
"4691",0.639192666241662
"4692",0.628591552141687
"4693",0.638436220699484
"4694",0.579808404014529
"4695",0.633919886247019
"4696",0.679126334068497
"4697",0.606779814813947
"4698",0.620153483513208
"4699",0.60100270986145
"4700",0.626883602573867
"4701",0.542477167909967
"4702",0.541803693255662
"4703",0.563570068556303
"4704",0.586369971988819
"4705",0.548333220391101
"4706",0.630110436540169
"4707",0.556023296975319
"4708",0.618045170268369
"4709",0.656421466559705
"4710",0.656024104038333
"4711",0.606686526325252
"4712",0.652534959779822
"4713",0.634765512171438
"4714",0.625236068200332
"4715",0.557431487097053
"4716",0.577169090183001
"4717",0.533746913864196
"4718",0.583979647343041
"4719",0.56744043857456
"4720",0.578195094116478
"4721",0.581277464524888
"4722",0.59728218528658
"4723",0.649758198832209
"4724",0.58792702000911
"4725",0.595373929858247
"4726",0.573372059192507
"4727",0.635609562929983
"4728",0.579641230670573
"4729",0.561280608680356
"4730",0.604254933480638
"4731",0.610190290420178
"4732",0.639424256314536
"4733",0.624001893696835
"4734",0.545513730510464
"4735",0.674104576694189
"4736",0.546313487056189
"4737",0.627857525723463
"4738",0.569575264513806
"4739",0.637442964868256
"4740",0.70060304071406
"4741",0.561293311937591
"4742",0.706079123742542
"4743",0.614745735873135
"4744",0.680086072999993
"4745",0.548196304616501
"4746",0.662305418269205
"4747",0.59661628168937
"4748",0.671653581612376
"4749",0.627830634736688
"4750",0.64303544008999
"4751",0.621473922884573
"4752",0.584078462180861
"4753",0.660586328429331
"4754",0.578628905305331
"4755",0.533387089246028
"4756",0.614931736300723
"4757",0.620489141896787
"4758",0.571199818923482
"4759",0.688516273966853
"4760",0.565356057738877
"4761",0.631760916490366
"4762",0.626836135424852
"4763",0.626885393608605
"4764",0.570217530315408
"4765",0.646437925970271
"4766",0.582019567730506
"4767",0.570555744451326
"4768",0.537621389551313
"4769",0.623790061332306
"4770",0.599893221547307
"4771",0.62076340762522
"4772",0.650969091728223
"4773",0.628261978441278
"4774",0.556937353211017
"4775",0.741984260721215
"4776",0.564246237540153
"4777",0.655329083113352
"4778",0.605383147467699
"4779",0.653196460041489
"4780",0.642454549463112
"4781",0.618688584770773
"4782",0.572437824808793
"4783",0.60044208612653
"4784",0.590552542448784
"4785",0.586037321774784
"4786",0.702418301596398
"4787",0.598342217258948
"4788",0.672251727907242
"4789",0.643149849176515
"4790",0.634639702649675
"4791",0.652009741607104
"4792",0.584135491744306
"4793",0.675119595758099
"4794",0.613724063797796
"4795",0.610488671918302
"4796",0.649760725208823
"4797",0.645863137907694
"4798",0.562331602720589
"4799",0.618234444378514
"4800",0.58423327448946
"4801",0.60994610459063
"4802",0.524268775333517
"4803",0.627413314686005
"4804",0.55727440968928
"4805",0.633793453748755
"4806",0.571877395528251
"4807",0.555009246870473
"4808",0.653617877264538
"4809",0.619301060092964
"4810",0.670954804108141
"4811",0.61846658048108
"4812",0.641620454030412
"4813",0.617210350449655
"4814",0.633798484405495
"4815",0.662706912751471
"4816",0.632472454948499
"4817",0.663927060585537
"4818",0.590780419077106
"4819",0.582768781888105
"4820",0.626782400887383
"4821",0.592077118912929
"4822",0.594455133565452
"4823",0.607113387722028
"4824",0.608645209608086
"4825",0.660211003285991
"4826",0.600578144316449
"4827",0.622420421809665
"4828",0.520173915159823
"4829",0.630196926895342
"4830",0.514133347035777
"4831",0.566521624018844
"4832",0.554550207241052
"4833",0.561905504572376
"4834",0.537606917342952
"4835",0.526143170145495
"4836",0.587803675022004
"4837",0.504980297905988
"4838",0.5312701907797
"4839",0.544327009013126
"4840",0.59322880158565
"4841",0.548322087048307
"4842",0.531702680332181
"4843",0.560124422801245
"4844",0.545282344941255
"4845",0.575366349954753
"4846",0.569920979005688
"4847",0.521343412689265
"4848",0.607659411326717
"4849",0.53532096265564
"4850",0.553022643693706
"4851",0.560456271022504
"4852",0.537447044888483
"4853",0.550885146863947
"4854",0.582715693183702
"4855",0.580133399833896
"4856",0.608873151577188
"4857",0.635488384927431
"4858",0.527643529583719
"4859",0.606617718276843
"4860",0.642913708167984
"4861",0.616154965955253
"4862",0.590710464231378
"4863",0.504231676405144
"4864",0.613862063778116
"4865",0.568669944206452
"4866",0.627246404926324
"4867",0.566174693242111
"4868",0.626780200246428
"4869",0.649228466549798
"4870",0.613209413097275
"4871",0.628773142081658
"4872",0.670355437436473
"4873",0.599399691590575
"4874",0.692886938750583
"4875",0.65812855423394
"4876",0.663228759856542
"4877",0.699264114319319
"4878",0.634498484099447
"4879",0.64078699644569
"4880",0.712255249521922
"4881",0.672256492049985
"4882",0.665721059704987
"4883",0.656271496905313
"4884",0.601520772041605
"4885",0.665408100801998
"4886",0.675481863080133
"4887",0.69195916692717
"4888",0.615251917391933
"4889",0.697439657812982
"4890",0.626963136950785
"4891",0.647940601973211
"4892",0.582643346532637
"4893",0.658087837044844
"4894",0.641861325033972
"4895",0.653545316357275
"4896",0.62778985758252
"4897",0.731779510039385
"4898",0.622301000198532
"4899",0.613654494491705
"4900",0.618872141815203
"4901",0.595908516726438
"4902",0.602962980595792
"4903",0.714063007485064
"4904",0.594944514651776
"4905",0.630357140367948
"4906",0.644778536746954
"4907",0.66647044859478
"4908",0.618913340346653
"4909",0.64474350097616
"4910",0.58815015391995
"4911",0.645763584020055
"4912",0.653001854903699
"4913",0.568124680129428
"4914",0.633662623125505
"4915",0.603920765341004
"4916",0.580187327937849
"4917",0.559097385353711
"4918",0.626967881174624
"4919",0.624834887644635
"4920",0.648647866918498
"4921",0.629201193195573
"4922",0.622598589243807
"4923",0.665453058872882
"4924",0.629884487636533
"4925",0.686245240761716
"4926",0.672317666387409
"4927",0.654072464875908
"4928",0.714525755823292
"4929",0.650300291320419
"4930",0.70514544461645
"4931",0.645563450913881
"4932",0.684648918557447
"4933",0.680501896112884
"4934",0.631707271323589
"4935",0.584281433470221
"4936",0.597568018804372
"4937",0.611408147182408
"4938",0.653272183147655
"4939",0.65966096273901
"4940",0.578345705537548
"4941",0.624950754287095
"4942",0.62359323889855
"4943",0.648890196128471
"4944",0.626010132441934
"4945",0.584561239426971
"4946",0.564878545083271
"4947",0.651146816237278
"4948",0.569869550034572
"4949",0.587644943779085
"4950",0.580680021301008
"4951",0.546589538554447
"4952",0.596538451068323
"4953",0.572703523386904
"4954",0.579314944659482
"4955",0.679784259484281
"4956",0.562814821381544
"4957",0.569394779771042
"4958",0.551453264778308
"4959",0.574271296055974
"4960",0.645131853027019
"4961",0.650737671381954
"4962",0.593333745265504
"4963",0.687120387640559
"4964",0.59712820067045
"4965",0.606436164644984
"4966",0.570877666065829
"4967",0.670863050734426
"4968",0.571724922621667
"4969",0.641567576942908
"4970",0.599556184379839
"4971",0.628906634811988
"4972",0.616304639717783
"4973",0.60498327703673
"4974",0.637140033096204
"4975",0.572579276485236
"4976",0.555401395719431
