"","mu_col[, 1]"
"10673",2.7972046245998
"10674",2.72291820356762
"10675",2.74811546030563
"10676",2.81866960043696
"10677",2.76099739040014
"10678",2.76426609897541
"10679",2.78232414237269
"10680",2.80255924543671
"10681",2.7640946970008
"10682",2.78707598551801
"10683",2.80051439707233
"10684",2.72140241578649
"10685",2.78235734225469
"10686",2.81174993638579
"10687",2.76131949384036
"10688",2.74199816631516
"10689",2.76645834096882
"10690",2.763407149773
"10691",2.76527464936649
"10692",2.80992849580847
"10693",2.7856162074672
"10694",2.79914885328501
"10695",2.79760347392386
"10696",2.77731032333055
"10697",2.77784436291208
"10698",2.78926091667713
"10699",2.78922014277924
"10700",2.7759729141001
"10701",2.74290466335228
"10702",2.81454976261235
"10703",2.81848526854211
"10704",2.74050002006864
"10705",2.85474005987613
"10706",2.75856328274843
"10707",2.82868181718016
"10708",2.79730048355923
"10709",2.72820568778493
"10710",2.83802462063839
"10711",2.76574165583488
"10712",2.80904842248885
"10713",2.79385771543248
"10714",2.85194000845212
"10715",2.75098963569562
"10716",2.79766335131162
"10717",2.73125438026227
"10718",2.82845370195273
"10719",2.76743829249533
"10720",2.78941682837514
"10721",2.79771210172071
"10722",2.78873383409507
"10723",2.7650754072537
"10724",2.743819209437
"10725",2.81322958194442
"10726",2.75184098037717
"10727",2.81329464953926
"10728",2.83139687047205
"10729",2.7741946471029
"10730",2.78047407815151
"10731",2.81391089895503
"10732",2.81342816622827
"10733",2.8252001044549
"10734",2.79015184487242
"10735",2.81084132050358
"10736",2.75937267059676
"10737",2.79110655516782
"10738",2.77488257272568
"10739",2.81581346708477
"10740",2.75830706778053
"10741",2.7875561852134
"10742",2.78513585168259
"10743",2.78386775597266
"10744",2.8120651791115
"10745",2.7793066133228
"10746",2.8206493223867
"10747",2.75264262451856
"10748",2.78793436534582
"10749",2.76471283039991
"10750",2.85006960630196
"10751",2.81599793818756
"10752",2.81033556796301
"10753",2.84049293807973
"10754",2.74281994730608
"10755",2.83287431105011
"10756",2.76548316638619
"10757",2.828876688927
"10758",2.80585727175256
"10759",2.7622758148826
"10760",2.80587770085179
"10761",2.75307545559188
"10762",2.78552977715062
"10763",2.81132546959635
"10764",2.72790394407309
"10765",2.79268583028279
"10766",2.78427982125772
"10767",2.80094594897977
"10768",2.79820331217367
"10769",2.78185002443453
"10770",2.7327972297939
"10771",2.83029961096272
"10772",2.73630312484138
"10773",2.79470461326827
"10774",2.76731967852475
"10775",2.83511780056294
"10776",2.76428667517701
"10777",2.73906614014062
"10778",2.78735630303118
"10779",2.75335590282475
"10780",2.77015265360895
"10781",2.77837068289178
"10782",2.76986115162118
"10783",2.78849616799847
"10784",2.75423011419159
"10785",2.71316449087929
"10786",2.80668866970526
"10787",2.72409185511338
"10788",2.81791676227656
"10789",2.77356367637582
"10790",2.73387760104409
"10791",2.79003764150944
"10792",2.77542565286383
"10793",2.73158641676688
"10794",2.77419352295292
"10795",2.75563016189299
"10796",2.76626903902258
"10797",2.78711109529108
"10798",2.8104639877277
"10799",2.79559976331339
"10800",2.73217181869554
"10801",2.81385988098469
"10802",2.75682798466983
"10803",2.81649846228138
"10804",2.76566432648911
"10805",2.78394241002152
"10806",2.77526763733142
"10807",2.77832400725679
"10808",2.7925109185869
"10809",2.77292901591036
"10810",2.84288770387515
"10811",2.73218655656326
"10812",2.77776243999439
"10813",2.70996638320207
"10814",2.81787249967831
"10815",2.79681154497236
"10816",2.74190799042066
"10817",2.83457491876112
"10818",2.75140436512746
"10819",2.76925106512255
"10820",2.80434000202892
"10821",2.76736212551637
"10822",2.77982590813466
"10823",2.71761352623475
"10824",2.78861551645451
"10825",2.74848754002648
"10826",2.75398788648373
"10827",2.74000072535743
"10828",2.79389884754895
"10829",2.73980942162255
"10830",2.80152174813778
"10831",2.74478609097508
"10832",2.78883485308949
"10833",2.73731719414524
"10834",2.75791630507004
"10835",2.74999178721418
"10836",2.77593162547273
"10837",2.80241779865163
"10838",2.73609623452569
"10839",2.80381584235139
"10840",2.72735356471129
"10841",2.72639600932852
"10842",2.78176428405999
"10843",2.82625933190637
"10844",2.7789458691584
"10845",2.76639594618267
"10846",2.78618630803191
"10847",2.82658940092095
"10848",2.79304584096271
"10849",2.78192072809004
"10850",2.83795105037916
"10851",2.79705572876015
"10852",2.84317399343423
"10853",2.75714786962968
"10854",2.80011770994604
"10855",2.80208208839804
"10856",2.75491345544772
"10857",2.73408696530329
"10858",2.82194880358243
"10859",2.72358276721886
"10860",2.83070522628261
"10861",2.77199892280576
"10862",2.76946016816462
"10863",2.83633421583591
"10864",2.72829335411866
"10865",2.78009254301453
"10866",2.76314998884082
"10867",2.75485044213738
"10868",2.80725100466027
"10869",2.74361686465197
"10870",2.84078914169707
"10871",2.77376618430912
"10872",2.79673461538453
"10873",2.80553056929531
"10874",2.76575163951287
"10875",2.79283289980663
"10876",2.82096085525004
"10877",2.79481243878295
"10878",2.77060310677753
"10879",2.8285294450508
"10880",2.75712545658429
"10881",2.75481487126005
"10882",2.79241706199364
"10883",2.80839303460294
"10884",2.80095798840017
"10885",2.81121251637238
"10886",2.74307243101038
"10887",2.81839051482802
"10888",2.80772867607538
"10889",2.76329487728663
"10890",2.79756254755009
"10891",2.77667171109206
"10892",2.78495522324716
"10893",2.76940912339356
"10894",2.7768642124576
"10895",2.75473642482443
"10896",2.76765792209792
"10897",2.83288474620824
"10898",2.78170530487474
"10899",2.84595787242113
"10900",2.80840623100653
"10901",2.7450794189424
"10902",2.81510789282355
"10903",2.75337083962671
"10904",2.75082207061559
"10905",2.75313390241258
"10906",2.84534549301808
"10907",2.75115076592611
"10908",2.81498982911821
"10909",2.77425609556409
"10910",2.76489514092168
"10911",2.78393424107484
"10912",2.82194346377923
"10913",2.75500830985992
"10914",2.8621410125792
"10915",2.75710953554337
"10916",2.80644574715686
"10917",2.75077264609646
"10918",2.79890818699797
"10919",2.73134499307308
"10920",2.77284765690476
"10921",2.85636746459942
"10922",2.74405703116909
"10923",2.82262750642228
"10924",2.76015277623686
"10925",2.82425246305097
"10926",2.76017333922532
"10927",2.82051417006588
"10928",2.73545755765135
"10929",2.77786127521229
"10930",2.77900438203336
"10931",2.77519601015051
"10932",2.76933358779355
"10933",2.81445203663532
"10934",2.77767467900967
"10935",2.75220543332181
"10936",2.80040669613964
"10937",2.78368708875557
"10938",2.84298248584705
"10939",2.7921895759553
"10940",2.75472360076838
"10941",2.8097694923062
"10942",2.83199307007055
"10943",2.78698175566977
"10944",2.73706946408776
"10945",2.75705561694666
"10946",2.80126065322835
"10947",2.76404996236557
"10948",2.81145231150297
"10949",2.78431418440701
"10950",2.79357420453566
"10951",2.7758294034566
"10952",2.79140650414335
"10953",2.74270615002345
"10954",2.80390583669116
"10955",2.76170054779412
"10956",2.79338709224552
"10957",2.788350366244
"10958",2.79430460503081
"10959",2.7409455194344
"10960",2.80864709112425
"10961",2.75586267356089
"10962",2.77831394504442
"10963",2.76889028579899
"10964",2.83124415096062
"10965",2.76123316552143
"10966",2.7657454685335
"10967",2.7815761291309
"10968",2.83491772111878
"10969",2.76419825509275
"10970",2.78867317034204
"10971",2.74978212354344
"10972",2.80150357911205
"10973",2.76260458633297
"10974",2.77549831780233
"10975",2.79372398850857
"10976",2.81061965499315
"10977",2.79983837435389
"10978",2.76475960432804
"10979",2.78522524369678
"10980",2.78659004359222
"10981",2.74448404212588
"10982",2.77659424211094
"10983",2.81911982007209
"10984",2.81798658384318
"10985",2.7697703155334
"10986",2.82881083204046
"10987",2.73322907747712
"10988",2.80731040870507
"10989",2.81336311481665
"10990",2.78351156724499
"10991",2.81078176855243
"10992",2.79595589283358
"10993",2.82201343351242
"10994",2.80123539297243
"10995",2.78315537170112
"10996",2.77306453092903
"10997",2.77664946715419
"10998",2.77423071938518
"10999",2.82944319742715
"11000",2.71543808837747
"11001",2.78773765009512
"11002",2.74217604231813
"11003",2.81172214380753
"11004",2.75089488562812
"11005",2.85206946595253
"11006",2.74106118797718
"11007",2.79808057116274
"11008",2.76481845403446
"11009",2.80342928467594
"11010",2.82128592178559
"11011",2.74356765301708
"11012",2.76773724092392
"11013",2.87712929398737
"11014",2.78868734018399
"11015",2.7770863062425
"11016",2.76921471955087
"11017",2.77492509095839
"11018",2.81422090461242
"11019",2.75046197846219
"11020",2.81278250386425
"11021",2.83755381818917
"11022",2.73262182189082
"11023",2.78057663509164
"11024",2.79429146757469
"11025",2.80568604750245
"11026",2.78640211105551
"11027",2.83031669876965
"11028",2.79274458403028
"11029",2.7835304132623
"11030",2.77470839170763
"11031",2.82086183153089
"11032",2.73084381500788
"11033",2.82384131357523
"11034",2.72630864109971
"11035",2.83037858959902
"11036",2.77639227659901
"11037",2.73903697811908
"11038",2.76730381054387
"11039",2.76762426630382
"11040",2.82023128189319
"11041",2.7973526311349
"11042",2.79316625144893
"11043",2.85002126232441
"11044",2.78377479583954
"11045",2.76842319294223
"11046",2.79938739309436
"11047",2.80710977491788
"11048",2.73810785899296
"11049",2.78803982908726
"11050",2.74173335486667
"11051",2.78570782081995
"11052",2.75048187662796
"11053",2.79083276342974
"11054",2.73070070213558
"11055",2.75516110608403
"11056",2.73637887240028
"11057",2.79658375139021
"11058",2.77433144175275
"11059",2.81928930139962
"11060",2.77781073053675
"11061",2.74810001584579
"11062",2.76006800642123
"11063",2.82716755462844
"11064",2.78415887601368
"11065",2.86577175649712
"11066",2.74151813568002
"11067",2.81157072161372
"11068",2.75398081064687
"11069",2.80100113346362
"11070",2.76401536006503
"11071",2.78351727323341
"11072",2.7602397372244
"11073",2.78900736560863
"11074",2.76452860678241
"11075",2.76815377076559
"11076",2.78314588108153
"11077",2.76567817278122
"11078",2.78118957538068
"11079",2.80214917458369
"11080",2.77077842435155
"11081",2.77700381321272
"11082",2.76657234432991
"11083",2.80773195974053
"11084",2.83825925336746
"11085",2.78204683940739
"11086",2.7708727008461
"11087",2.77369187771463
"11088",2.80862070947425
"11089",2.79915530321145
"11090",2.81900699590133
"11091",2.82706450897331
"11092",2.75865296378819
"11093",2.78615997960436
"11094",2.82565634056506
"11095",2.73895026404627
"11096",2.77625819938959
"11097",2.74558031556933
"11098",2.73417115589147
"11099",2.748673578311
"11100",2.74469363398787
"11101",2.77576607166154
"11102",2.7683243149642
"11103",2.77796266761582
"11104",2.73817695773648
"11105",2.79019197370135
"11106",2.75523186878789
"11107",2.73788057992137
"11108",2.87290562523932
"11109",2.77143684111625
"11110",2.77713073822016
"11111",2.76284853598063
"11112",2.78237881890576
"11113",2.75448762543998
"11114",2.76803790780202
"11115",2.80299975086776
"11116",2.794152577615
"11117",2.79543885977407
"11118",2.7657234658316
"11119",2.79204421004427
"11120",2.79667870222271
"11121",2.78441499840693
"11122",2.76121572471371
"11123",2.80315631731196
"11124",2.73267460480512
"11125",2.80438284163802
"11126",2.73755181539416
"11127",2.78565669508391
"11128",2.74791063936684
"11129",2.81232810308948
"11130",2.7919725346504
"11131",2.77815376639137
"11132",2.79304950449913
"11133",2.76650251940902
"11134",2.77604290191876
"11135",2.76476102376072
"11136",2.75010992153591
"11137",2.71465812170565
"11138",2.76489519471607
"11139",2.72049722176556
"11140",2.78028123480797
"11141",2.80191376659224
"11142",2.76830211421885
"11143",2.78751623608208
"11144",2.73761580994388
"11145",2.82803138064524
"11146",2.7853534927998
"11147",2.79432882043385
"11148",2.77341215006603
"11149",2.80733118280816
"11150",2.78328577042698
"11151",2.78280926548383
"11152",2.77900423866229
"11153",2.73790545571017
"11154",2.79580161142509
"11155",2.77939251957968
"11156",2.77767096181878
"11157",2.83708845310704
"11158",2.76723525090718
"11159",2.76809640973669
"11160",2.7497195638499
"11161",2.77502742912076
"11162",2.81671212311186
"11163",2.78154688510902
"11164",2.78846428087256
"11165",2.81255930762702
"11166",2.78911641034435
"11167",2.77387941170181
"11168",2.81780625872407
"11169",2.75627612781291
"11170",2.82687710171464
"11171",2.77301627697352
"11172",2.76858579738035
"11173",2.82290999392358
"11174",2.76753511796164
"11175",2.80011199595539
"11176",2.76288256782176
"11177",2.8248983591497
"11178",2.76966034062663
"11179",2.77604271716882
"11180",2.83237311655294
"11181",2.79396273809825
"11182",2.80333029587965
"11183",2.79753205998856
"11184",2.80944240390082
"11185",2.78074999547518
"11186",2.84586462694957
"11187",2.79488274448013
"11188",2.82537921829765
"11189",2.74904078943478
"11190",2.79807563625791
"11191",2.8119899436145
"11192",2.76007722098237
"11193",2.80781687952743
"11194",2.80473256479861
"11195",2.78648324646428
"11196",2.80465847211531
"11197",2.78000950529717
"11198",2.79641844852681
"11199",2.79534394768955
"11200",2.81873101607397
"11201",2.80554219943504
"11202",2.79782775821562
"11203",2.78568798417392
"11204",2.83301083547215
"11205",2.7464311766717
"11206",2.84274140292248
"11207",2.77520329490209
"11208",2.77592990033267
"11209",2.72222936267766
"11210",2.7765722525336
"11211",2.744873243939
"11212",2.75310697445456
"11213",2.75004955431812
"11214",2.79870425052245
"11215",2.74891852244668
"11216",2.75572672747895
"11217",2.79958048822878
"11218",2.74232817666271
"11219",2.82174666033109
"11220",2.72337496850507
"11221",2.81972369291418
"11222",2.83106108622308
"11223",2.78388621226088
"11224",2.73729454864332
"11225",2.78622974828715
"11226",2.80516883660189
"11227",2.83242957536938
"11228",2.77324413355425
"11229",2.79410370564606
"11230",2.87198754921561
"11231",2.72263783203256
"11232",2.78934524039949
"11233",2.79048368671518
"11234",2.79827931672369
"11235",2.81919358959184
"11236",2.72675503598315
"11237",2.76403146570794
"11238",2.78552435056253
"11239",2.78026725438059
"11240",2.78389413379977
"11241",2.80933318676606
"11242",2.79305231209848
"11243",2.79072781629269
"11244",2.75746471951984
"11245",2.77340045939409
"11246",2.75652827731544
"11247",2.83189254682109
"11248",2.77529667770388
"11249",2.82459983288234
"11250",2.77876786313715
"11251",2.78362585362566
"11252",2.79509260786862
"11253",2.81396069880246
"11254",2.79797926180326
"11255",2.75162710950996
"11256",2.74965652852027
"11257",2.76278456254331
"11258",2.76092338883251
"11259",2.7623474552155
"11260",2.79293177574288
"11261",2.78635331751724
"11262",2.78166027015551
"11263",2.7638677444007
"11264",2.82433737811567
"11265",2.75694067369903
"11266",2.75227373214959
"11267",2.80148791481086
"11268",2.75113773132354
"11269",2.81414040296577
"11270",2.82025610212483
"11271",2.80273346361457
"11272",2.75541056283293
"11273",2.76654298805869
"11274",2.77885373809453
"11275",2.74018704617502
"11276",2.77040535995811
"11277",2.81373542072196
"11278",2.76624582773441
"11279",2.77992686557106
"11280",2.75224511331068
"11281",2.81844794542764
"11282",2.76784010251238
"11283",2.84208192143532
"11284",2.77668651682909
"11285",2.72182980600856
"11286",2.74053777502642
"11287",2.76489672856844
"11288",2.81733652796675
"11289",2.80009030352605
"11290",2.80287674417967
"11291",2.84050983680297
"11292",2.7904207717555
"11293",2.80193914031197
"11294",2.74338117516479
"11295",2.77345390012125
"11296",2.7865077780277
"11297",2.77705487654368
"11298",2.83878238284194
"11299",2.72791170052441
"11300",2.8011138188591
"11301",2.70202197053882
"11302",2.8469772717497
"11303",2.7588183199043
"11304",2.82521628044141
"11305",2.81753837477166
"11306",2.80088984711517
"11307",2.76944532611421
"11308",2.83473732143471
"11309",2.71782105879593
"11310",2.83612528573165
"11311",2.76363105547055
"11312",2.80403581167233
"11313",2.80797669401642
"11314",2.77259269068937
"11315",2.7500458631948
"11316",2.84681681029509
"11317",2.73448971596471
"11318",2.77948461618332
"11319",2.76347901836907
"11320",2.80312871291087
"11321",2.77029187514962
"11322",2.79526562565013
"11323",2.80770942115676
"11324",2.7480991986556
"11325",2.84044842397777
"11326",2.75486426192219
"11327",2.80523754247505
"11328",2.79576404291785
"11329",2.74155116994086
"11330",2.82061419731118
"11331",2.75403262240172
"11332",2.80073425569418
"11333",2.8225139484896
"11334",2.76182536623786
"11335",2.80488346295765
"11336",2.78592739355482
"11337",2.77932455881167
"11338",2.83556427586484
"11339",2.76811167952395
"11340",2.81137137610667
"11341",2.7643303801676
"11342",2.78697243407044
"11343",2.8000133060498
"11344",2.76668662360749
"11345",2.74918064288985
"11346",2.84961629471562
"11347",2.81547986968851
"11348",2.76242341255458
"11349",2.78205728301379
"11350",2.83191192562896
"11351",2.78238979268436
"11352",2.80905209091219
"11353",2.78564323597528
"11354",2.79097291256303
"11355",2.76437501787985
"11356",2.80898060255236
"11357",2.71398120276718
"11358",2.80437228054065
"11359",2.76662079565925
"11360",2.81617211004306
"11361",2.7783556158266
"11362",2.79642247750624
"11363",2.75113141005361
"11364",2.78272280218827
"11365",2.79522089581298
"11366",2.80491293854282
"11367",2.77569075952823
"11368",2.78104242253899
"11369",2.77860744199285
"11370",2.81999891130924
"11371",2.7712296645946
"11372",2.71992108118229
"11373",2.77339892873769
"11374",2.77669236310906
"11375",2.76689496497383
"11376",2.71270426090461
"11377",2.75271941992525
"11378",2.771880867891
"11379",2.77622174280392
"11380",2.79571622000752
"11381",2.73602793461956
"11382",2.78123270031069
"11383",2.82550527616252
"11384",2.78464163922892
"11385",2.81954794894207
"11386",2.78775280790424
"11387",2.83107205992114
"11388",2.76324989102967
"11389",2.77031051324124
"11390",2.81533852239152
"11391",2.7546673197471
"11392",2.82937811586775
"11393",2.79298825341762
"11394",2.8095697383157
"11395",2.79427629741435
"11396",2.80780904013645
"11397",2.73837770681933
"11398",2.82216699947382
"11399",2.78877198209016
"11400",2.81612602451952
"11401",2.79909161429622
"11402",2.82544070337398
"11403",2.79334890570464
"11404",2.8174997746125
"11405",2.78973499776667
"11406",2.79953189693381
"11407",2.79984957355798
"11408",2.79075335231877
"11409",2.76723733280619
"11410",2.77493148633718
"11411",2.76922890897504
"11412",2.81549903985261
"11413",2.79017864825237
"11414",2.82116675015294
"11415",2.78440665767898
"11416",2.80238921235538
"11417",2.76143575817454
"11418",2.80569688960423
"11419",2.7742921634486
"11420",2.80532527031734
"11421",2.78619513890535
"11422",2.71723756683348
"11423",2.80929747200327
"11424",2.73030030956721
"11425",2.80024739943215
"11426",2.78040683514444
"11427",2.81073135251366
"11428",2.75317560271828
"11429",2.81640787115249
"11430",2.7702819366595
"11431",2.74165044654241
"11432",2.77948230351463
"11433",2.77370301353463
"11434",2.75310334687812
"11435",2.80242327549598
"11436",2.727891837279
"11437",2.81580946851235
"11438",2.6971041714026
"11439",2.81285207159428
"11440",2.73940598396601
"11441",2.76537800923491
"11442",2.7948207130483
"11443",2.7912979601431
"11444",2.78001497875903
"11445",2.76134654112314
"11446",2.78429658659714
"11447",2.7812913166649
"11448",2.7790532498878
"11449",2.87515672305202
"11450",2.74395372573578
"11451",2.83186197495271
"11452",2.78685759260198
"11453",2.81689241627073
"11454",2.78192280102147
"11455",2.80185424365429
"11456",2.79616181493466
"11457",2.83443555038269
"11458",2.75119577953055
"11459",2.8534857898757
"11460",2.78247044690592
"11461",2.80043121594322
"11462",2.75959014724424
"11463",2.80271998625582
"11464",2.80638151164448
"11465",2.82372851961843
"11466",2.80462660651867
"11467",2.76725192904539
"11468",2.79286244057424
"11469",2.80270043409966
"11470",2.83167055057871
"11471",2.8184786220928
"11472",2.77168904631687
"11473",2.80333537083385
"11474",2.82428579253167
"11475",2.74585966349717
"11476",2.77405835041282
"11477",2.7197480802525
"11478",2.84259457756275
"11479",2.70556731387795
"11480",2.8176750968696
"11481",2.74143473396795
"11482",2.7593336909284
"11483",2.78878064788275
"11484",2.75276908999145
"11485",2.77436863521031
"11486",2.79058288890856
"11487",2.79422559015601
"11488",2.75625799760878
"11489",2.81340613724344
"11490",2.7917016216657
"11491",2.76579670217697
"11492",2.75345412272465
"11493",2.73346167332436
"11494",2.79620994668644
"11495",2.77763549722784
"11496",2.77558083411795
"11497",2.81019250019892
"11498",2.74516642066093
"11499",2.74509346792074
"11500",2.74112740243683
"11501",2.82747300163848
"11502",2.75850526566017
"11503",2.75045337100331
"11504",2.76363129465954
"11505",2.77413646978305
"11506",2.76209819570801
"11507",2.84970653298781
"11508",2.73841347118735
"11509",2.81694528403627
"11510",2.7365350502116
"11511",2.83164866939644
"11512",2.7892913588945
"11513",2.7309185862308
"11514",2.81355900270191
"11515",2.73807780657085
"11516",2.85621532382422
"11517",2.84183949275294
"11518",2.74483345262891
"11519",2.7846297261559
"11520",2.83582288969015
"11521",2.79688451963541
"11522",2.74979600804873
"11523",2.79725827548726
"11524",2.82782967190382
"11525",2.70827452613296
"11526",2.84713865818129
"11527",2.76354911798547
"11528",2.75537273898162
"11529",2.81710526468258
"11530",2.76461241100756
"11531",2.81503902338211
"11532",2.80722252054699
"11533",2.76290505044713
"11534",2.81368816884607
"11535",2.77996501271786
"11536",2.82830058401256
"11537",2.78173126420404
"11538",2.82822351964233
"11539",2.7818821094686
"11540",2.7813824890906
"11541",2.77017467862127
"11542",2.7868593089108
"11543",2.76979266349712
"11544",2.76576506711728
"11545",2.81361851883594
"11546",2.79787477015791
"11547",2.85097920799253
"11548",2.77480141172442
"11549",2.80023789405132
"11550",2.85890717478415
"11551",2.84968780693756
"11552",2.73005979904577
"11553",2.8342426320474
"11554",2.76823376623878
"11555",2.83069626428514
"11556",2.74891401063783
"11557",2.79875689984955
"11558",2.77815585650227
"11559",2.75203409800027
"11560",2.80363608347931
"11561",2.80344170015105
"11562",2.76612543280105
"11563",2.77012314944497
"11564",2.77894446235349
"11565",2.74575650245178
"11566",2.80616997829919
"11567",2.77268492229244
"11568",2.80289618216681
"11569",2.72858347420656
"11570",2.78049324613776
"11571",2.77765130739887
"11572",2.79336218568926
"11573",2.77603079366827
"11574",2.76833518967992
"11575",2.74745188963452
"11576",2.76508000948032
"11577",2.80176942411428
"11578",2.76279051411665
"11579",2.7938374978448
"11580",2.80159651363027
"11581",2.7950178303683
"11582",2.77441743186344
"11583",2.80392861862015
"11584",2.72682645825294
"11585",2.78282685588727
"11586",2.79806073570955
"11587",2.74937654336693
"11588",2.78711022863748
"11589",2.78238195634025
"11590",2.77035719805808
"11591",2.76454365779999
"11592",2.81001267716376
"11593",2.73581316049489
"11594",2.77719254599156
"11595",2.75082424022713
"11596",2.79978678075033
"11597",2.73246487604905
"11598",2.78724916401733
"11599",2.76583101830302
"11600",2.79659059099874
"11601",2.71558356379052
"11602",2.76700396404743
"11603",2.76303216155031
"11604",2.76432127691684
"11605",2.74440912400078
"11606",2.78165460127648
"11607",2.8094244020449
"11608",2.78776272043953
"11609",2.74017953544068
"11610",2.79558125557278
"11611",2.76590260497429
"11612",2.79032404686993
"11613",2.8092789950746
"11614",2.75335245548405
"11615",2.80875398844406
"11616",2.72757827275887
"11617",2.78527310612827
"11618",2.80264930695817
"11619",2.80978379622624
"11620",2.78108807267982
"11621",2.79029905685561
"11622",2.72632093717264
"11623",2.81573569234827
"11624",2.7705958082154
"11625",2.77686434599424
"11626",2.75331665942092
"11627",2.80001329971218
"11628",2.77561426428553
"11629",2.77980183116507
"11630",2.78608618551952
"11631",2.78534883594691
"11632",2.79534625812883
"11633",2.78268345167366
"11634",2.76721049060163
"11635",2.74408522957449
"11636",2.81687900286439
"11637",2.71115609479353
"11638",2.78384104082149
"11639",2.78577199914478
"11640",2.76140226967563
"11641",2.80730630982645
"11642",2.73847780097927
"11643",2.81401206087481
"11644",2.78306377307287
"11645",2.73289853762048
"11646",2.819404406264
"11647",2.77944539705692
"11648",2.78249830253073
"11649",2.8173328629626
"11650",2.78127478654086
"11651",2.78855825746813
"11652",2.78271747515382
"11653",2.74564972061939
"11654",2.82385575419972
"11655",2.75825812613337
"11656",2.79039451456486
"11657",2.78371598308809
"11658",2.79667772022293
"11659",2.78828239502673
"11660",2.82572103785366
"11661",2.78516758153715
"11662",2.80658306688279
"11663",2.7663649515392
"11664",2.77171307088227
"11665",2.80107618711065
"11666",2.76811068274894
"11667",2.77242760700289
"11668",2.79628664853059
"11669",2.77921791296485
"11670",2.80449182170963
"11671",2.76273931806845
"11672",2.85262440387743
"11673",2.75187748871032
"11674",2.78599208398175
"11675",2.79120480580998
"11676",2.75816562376517
"11677",2.80133990182791
"11678",2.77134740413256
"11679",2.79775270994413
"11680",2.79043158868347
"11681",2.77016220614261
"11682",2.78506320489286
"11683",2.84093463135385
"11684",2.76969431712081
"11685",2.85994006501703
"11686",2.75433727598866
"11687",2.80400359433729
"11688",2.76589637107715
"11689",2.81126023019855
"11690",2.78781116403677
"11691",2.78871280767322
"11692",2.76704156792643
"11693",2.77661150909791
"11694",2.78284161874234
"11695",2.7412929357583
"11696",2.81775502526058
"11697",2.77826665913863
"11698",2.76673428860237
"11699",2.79957172929722
"11700",2.78582353019035
"11701",2.78566789871483
"11702",2.82514960407716
"11703",2.76369656789195
"11704",2.83242276768136
"11705",2.79166442587407
"11706",2.759633922388
"11707",2.78103289144316
"11708",2.80780229614833
"11709",2.75123172860239
"11710",2.81286310415106
"11711",2.71925154126871
"11712",2.80346449432168
"11713",2.77303968793572
"11714",2.76769087134064
"11715",2.75257108332026
"11716",2.81396440008912
"11717",2.7715710809408
"11718",2.74553791911693
"11719",2.83452978098417
"11720",2.76451951615637
"11721",2.77914316225209
"11722",2.79178588779605
"11723",2.82118127252299
"11724",2.75111579826613
"11725",2.86884352781428
"11726",2.78383173861177
"11727",2.77171767851636
"11728",2.76830527028689
"11729",2.77763215417019
"11730",2.69718186197754
"11731",2.79891628223111
"11732",2.73905408843235
"11733",2.78684168146164
"11734",2.81639906716074
"11735",2.80190056340804
"11736",2.71933283899799
"11737",2.80722282518716
"11738",2.72646498432794
"11739",2.76054653137863
"11740",2.78078997885364
"11741",2.77103976683512
"11742",2.82622527882333
"11743",2.73574495889763
"11744",2.78960064049977
"11745",2.76705891622823
"11746",2.75584110134409
"11747",2.75289980908359
"11748",2.7878757748227
"11749",2.77895560499339
"11750",2.73655947518389
"11751",2.76858883500846
"11752",2.79988193518196
"11753",2.74337704506451
"11754",2.77224891536798
"11755",2.76169627151172
"11756",2.82755047319338
"11757",2.74931859632811
"11758",2.80889943020082
"11759",2.7740367317824
"11760",2.76486526865417
"11761",2.73046757123011
"11762",2.8135028509556
"11763",2.73151388476529
"11764",2.76910967285742
"11765",2.73128485910656
"11766",2.80860709685359
"11767",2.8084997263692
"11768",2.75179954932247
"11769",2.76447077237775
"11770",2.82468409271414
"11771",2.79094167813319
"11772",2.77799825389934
"11773",2.78080626611499
"11774",2.77367006008884
"11775",2.81058200748183
"11776",2.77756473583753
"11777",2.73871277834102
"11778",2.80395045908895
"11779",2.75809948025322
"11780",2.77956411968638
"11781",2.808338851853
"11782",2.75531141269931
"11783",2.80851379116554
"11784",2.80141045825439
"11785",2.76615093654864
"11786",2.76879771332772
"11787",2.75993154506046
"11788",2.74783332832707
"11789",2.77170657500348
"11790",2.80825753519707
"11791",2.71834281650793
"11792",2.8287286213769
"11793",2.73213781137344
"11794",2.83949514441173
"11795",2.78024195649147
"11796",2.79817076816867
"11797",2.80069073560896
"11798",2.76351377229819
"11799",2.75374520181706
"11800",2.79019620218513
"11801",2.77146588569647
"11802",2.78967515263929
"11803",2.70768071987834
"11804",2.8163478233298
"11805",2.80812582091791
"11806",2.8529104538976
"11807",2.80266168803061
"11808",2.7641368123566
"11809",2.78570496613854
"11810",2.75889382278108
"11811",2.81487223717376
"11812",2.80105209919023
"11813",2.7950826001316
"11814",2.74145449167756
"11815",2.81528509431067
"11816",2.73512327390031
"11817",2.82641346836838
"11818",2.7748097655465
"11819",2.7945086657188
"11820",2.75970156265607
"11821",2.77462052612041
"11822",2.80283843372857
"11823",2.81071149995387
"11824",2.77441522629563
"11825",2.76990070815668
"11826",2.78594245900487
"11827",2.80353971000803
"11828",2.82609413867752
"11829",2.77519218881127
"11830",2.78491338524955
"11831",2.83789175592626
"11832",2.74804211666935
"11833",2.79321166443339
"11834",2.76732774147417
"11835",2.76825272957896
"11836",2.76177950060421
"11837",2.77500154234205
"11838",2.75571207983087
