"","sigma_col[, 1]"
"16170",-0.226352785490775
"16171",-0.298403252984866
"16172",-0.233094844621615
"16173",-0.249760697278675
"16174",-0.195658375726476
"16175",-0.258417666005644
"16176",-0.238823680160457
"16177",-0.214211978490662
"16178",-0.213108092135652
"16179",-0.296859222632522
"16180",-0.193408841456865
"16181",-0.309116006840258
"16182",-0.226848103262123
"16183",-0.260089983290826
"16184",-0.319231097347157
"16185",-0.21812264431446
"16186",-0.307254529316732
"16187",-0.265968524717834
"16188",-0.319581305715177
"16189",-0.234947976501968
"16190",-0.310373121355586
"16191",-0.284544670030203
"16192",-0.264416965205233
"16193",-0.313585527076346
"16194",-0.239716312521209
"16195",-0.296089762470485
"16196",-0.244243066233497
"16197",-0.28860318149105
"16198",-0.26839498796135
"16199",-0.285948771316465
"16200",-0.218371033701348
"16201",-0.326956877337024
"16202",-0.290488710387967
"16203",-0.259959059899065
"16204",-0.283974549878514
"16205",-0.23135109591326
"16206",-0.302980864310517
"16207",-0.341114013685372
"16208",-0.229016735638788
"16209",-0.272170760025354
"16210",-0.280049651838423
"16211",-0.255848118838883
"16212",-0.246891609497626
"16213",-0.253137482251512
"16214",-0.28566425383199
"16215",-0.295181641755911
"16216",-0.239617044453788
"16217",-0.242161837259243
"16218",-0.272263408051385
"16219",-0.212811578780617
"16220",-0.253158363346368
"16221",-0.231715918788908
"16222",-0.237416464886199
"16223",-0.260479292671785
"16224",-0.295387962911258
"16225",-0.210140078792093
"16226",-0.233379624020633
"16227",-0.207207491497831
"16228",-0.252172797453858
"16229",-0.215107564475445
"16230",-0.307236890041813
"16231",-0.208027314921631
"16232",-0.260622045651238
"16233",-0.219264715118099
"16234",-0.28644995740897
"16235",-0.226761568288404
"16236",-0.225468800302491
"16237",-0.215245571149015
"16238",-0.240567503487762
"16239",-0.274600489790149
"16240",-0.215137732350279
"16241",-0.257910684621988
"16242",-0.263363537974611
"16243",-0.261776549055165
"16244",-0.255234670170108
"16245",-0.272712683844297
"16246",-0.28667801119049
"16247",-0.232911390320793
"16248",-0.221287707760678
"16249",-0.252086994091546
"16250",-0.279203117873691
"16251",-0.282189801500047
"16252",-0.22195730997651
"16253",-0.223904466140822
"16254",-0.229344234040394
"16255",-0.244318611452003
"16256",-0.189895938217629
"16257",-0.252553776160604
"16258",-0.287503383428735
"16259",-0.219503745603928
"16260",-0.235208262778798
"16261",-0.253934016688613
"16262",-0.22711893363016
"16263",-0.244789791934394
"16264",-0.269353842814606
"16265",-0.263927104722036
"16266",-0.252711441371577
"16267",-0.202435309274508
"16268",-0.272598042509799
"16269",-0.313710149419715
"16270",-0.278914681540154
"16271",-0.282457339134221
"16272",-0.322850798875516
"16273",-0.328406537166169
"16274",-0.328187980893014
"16275",-0.319587897074118
"16276",-0.390248805488297
"16277",-0.377391388266234
"16278",-0.37149099232709
"16279",-0.40553220564531
"16280",-0.287904437399307
"16281",-0.374290191650344
"16282",-0.285456758980078
"16283",-0.299609163367787
"16284",-0.308751073395961
"16285",-0.345107453050753
"16286",-0.281061691539714
"16287",-0.232641719568941
"16288",-0.341751636065471
"16289",-0.298571619690768
"16290",-0.222667514930374
"16291",-0.282804263288141
"16292",-0.241306787591033
"16293",-0.295917907724401
"16294",-0.247906485934638
"16295",-0.292465428080659
"16296",-0.311909719364424
"16297",-0.315133311876877
"16298",-0.239656254716909
"16299",-0.266812749981295
"16300",-0.268069508015833
"16301",-0.36110720907642
"16302",-0.230327260285875
"16303",-0.282229271106729
"16304",-0.26039699110019
"16305",-0.326213166706202
"16306",-0.266726619081014
"16307",-0.296683806704854
"16308",-0.304997141301376
"16309",-0.296890997644591
"16310",-0.233650495801749
"16311",-0.306603778789252
"16312",-0.24708197725168
"16313",-0.256385735811979
"16314",-0.219772354518527
"16315",-0.268160942681018
"16316",-0.252383696669131
"16317",-0.261786202623535
"16318",-0.267382832549168
"16319",-0.339061760401408
"16320",-0.25496597756265
"16321",-0.325641440070022
"16322",-0.218350861052921
"16323",-0.297319075327175
"16324",-0.238309862564854
"16325",-0.312251960527379
"16326",-0.303351731224945
"16327",-0.24758438725962
"16328",-0.286799503380725
"16329",-0.295376921971176
"16330",-0.289872298716522
"16331",-0.235116346851653
"16332",-0.222827377023991
"16333",-0.267780219985623
"16334",-0.267104535202918
"16335",-0.241273781027231
"16336",-0.262682953023869
"16337",-0.305865237148748
"16338",-0.298097345901805
"16339",-0.220157287947927
"16340",-0.314549103312559
"16341",-0.256231489711998
"16342",-0.275845308872164
"16343",-0.246735917095928
"16344",-0.276893225354608
"16345",-0.281682961814742
"16346",-0.227543701013148
"16347",-0.188832474257443
"16348",-0.241156714424184
"16349",-0.196815629791316
"16350",-0.301466124613243
"16351",-0.210221387681517
"16352",-0.189013045571486
"16353",-0.285580578065845
"16354",-0.274512776239435
"16355",-0.263743922990653
"16356",-0.241694178676087
"16357",-0.338589066867289
"16358",-0.269594393379138
"16359",-0.246518598148674
"16360",-0.294897079390367
"16361",-0.329821573515397
"16362",-0.299903832366684
"16363",-0.306275978302115
"16364",-0.288720977789336
"16365",-0.355002676506092
"16366",-0.255653750512264
"16367",-0.274187032999818
"16368",-0.234209765422445
"16369",-0.295410417850982
"16370",-0.277819424557726
"16371",-0.25664905122675
"16372",-0.32519198650543
"16373",-0.226018982210647
"16374",-0.302762488749472
"16375",-0.255928922819504
"16376",-0.330505308202705
"16377",-0.233862889561176
"16378",-0.221421538774966
"16379",-0.280897409059154
"16380",-0.312734228564664
"16381",-0.239832175279445
"16382",-0.293186331053534
"16383",-0.272381654615943
"16384",-0.349330833529968
"16385",-0.281628475832556
"16386",-0.31717598777051
"16387",-0.324493463005818
"16388",-0.315501360654887
"16389",-0.340968252584617
"16390",-0.274938707977457
"16391",-0.327107074785778
"16392",-0.315603725630961
"16393",-0.287787657908205
"16394",-0.311033210519901
"16395",-0.27747698167683
"16396",-0.352393747813304
"16397",-0.322772063186269
"16398",-0.292010100065386
"16399",-0.264316050094373
"16400",-0.279301367478454
"16401",-0.271546894763996
"16402",-0.343543422606033
"16403",-0.246617752106594
"16404",-0.328199979292981
"16405",-0.214212186073398
"16406",-0.321304510070615
"16407",-0.330259637410889
"16408",-0.299030675862252
"16409",-0.247450603817653
"16410",-0.283571701877271
"16411",-0.318993762767517
"16412",-0.264554367940937
"16413",-0.239540608621114
"16414",-0.201080882637761
"16415",-0.336766253540224
"16416",-0.150954920390451
"16417",-0.288151802072793
"16418",-0.191484461300652
"16419",-0.223980977289458
"16420",-0.259685922755106
"16421",-0.297518798150032
"16422",-0.261509283063861
"16423",-0.342117788123053
"16424",-0.2102278531284
"16425",-0.342396050901816
"16426",-0.294944192392065
"16427",-0.195280592010489
"16428",-0.373640723185591
"16429",-0.310097632838689
"16430",-0.300342625625537
"16431",-0.348472338850356
"16432",-0.259643435616165
"16433",-0.335823112699234
"16434",-0.325931235427569
"16435",-0.313546965744429
"16436",-0.305092341266864
"16437",-0.394714714102533
"16438",-0.246786307344779
"16439",-0.365417468573566
"16440",-0.315761035993345
"16441",-0.34933438156937
"16442",-0.306997662722043
"16443",-0.28925648101859
"16444",-0.279024680149183
"16445",-0.308346984541376
"16446",-0.288035537292396
"16447",-0.352245872730198
"16448",-0.406291279915265
"16449",-0.345681165699234
"16450",-0.300106886426482
"16451",-0.331839244101434
"16452",-0.344574640956185
"16453",-0.240571749418101
"16454",-0.259801971837621
"16455",-0.307456499047355
"16456",-0.241143215272048
"16457",-0.304502944389618
"16458",-0.282274075813312
"16459",-0.2640816900495
"16460",-0.31286117372852
"16461",-0.306134120724908
"16462",-0.264443234669316
"16463",-0.284574575560353
"16464",-0.263949449272958
"16465",-0.301254838751179
"16466",-0.304155010090758
"16467",-0.222471255648289
"16468",-0.260627591470706
"16469",-0.256423120772993
"16470",-0.265118683517556
"16471",-0.191405586857711
"16472",-0.254392455412172
"16473",-0.199474577191817
"16474",-0.262567486942574
"16475",-0.186722288637908
"16476",-0.260612582661287
"16477",-0.194958665204684
"16478",-0.212626668996587
"16479",-0.308603150167779
"16480",-0.18763510171241
"16481",-0.253763525719715
"16482",-0.244456427581028
"16483",-0.279491644095648
"16484",-0.305898067457742
"16485",-0.289328995425548
"16486",-0.302122949702137
"16487",-0.242216996764972
"16488",-0.265460251306105
"16489",-0.279506470282857
"16490",-0.272268546089974
"16491",-0.256423900868149
"16492",-0.325477807935354
"16493",-0.268445436078297
"16494",-0.241620768935796
"16495",-0.296199396774196
"16496",-0.236372251810823
"16497",-0.330145587956974
"16498",-0.368906731701393
"16499",-0.206616677653512
"16500",-0.344401097759274
"16501",-0.255323089205511
"16502",-0.258002107818201
"16503",-0.320300401361652
"16504",-0.274702378440997
"16505",-0.306830283044875
"16506",-0.274659069056489
"16507",-0.347097316812426
"16508",-0.348695329392532
"16509",-0.297515839412624
"16510",-0.238764964815467
"16511",-0.286087094313952
"16512",-0.235194901327203
"16513",-0.268449183776094
"16514",-0.219446970429426
"16515",-0.302665837775888
"16516",-0.195541632800711
"16517",-0.197313038577153
"16518",-0.205823062806727
"16519",-0.229022512094961
"16520",-0.188957070752867
"16521",-0.246466911594059
"16522",-0.220723243357171
"16523",-0.189097499315248
"16524",-0.242469038911368
"16525",-0.240277870451204
"16526",-0.150922928930237
"16527",-0.356935212678194
"16528",-0.259055653066042
"16529",-0.307505730852243
"16530",-0.26003042854026
"16531",-0.2700691645293
"16532",-0.240909207251133
"16533",-0.261993508341838
"16534",-0.227527614498754
"16535",-0.292028453250346
"16536",-0.281329367436257
"16537",-0.280400686746993
"16538",-0.279800600987789
"16539",-0.252538018587428
"16540",-0.261356421502462
"16541",-0.255084597247708
"16542",-0.269460401109213
"16543",-0.276254717734603
"16544",-0.246114890130844
"16545",-0.325536295283747
"16546",-0.287495188368402
"16547",-0.295571423631055
"16548",-0.298335414877285
"16549",-0.257552744949032
"16550",-0.244514597780916
"16551",-0.277097678755339
"16552",-0.23562689272106
"16553",-0.208695816448412
"16554",-0.304023952252081
"16555",-0.270377978366827
"16556",-0.35056241202558
"16557",-0.245661491662492
"16558",-0.275676319077384
"16559",-0.238884075656
"16560",-0.315678729953866
"16561",-0.2748820831591
"16562",-0.254239400245823
"16563",-0.239718108074557
"16564",-0.336691228678158
"16565",-0.319049858089636
"16566",-0.235678142802185
"16567",-0.262401745575998
"16568",-0.277624604320357
"16569",-0.274600763878963
"16570",-0.326313035096021
"16571",-0.312941302615237
"16572",-0.356597884784971
"16573",-0.281364006162689
"16574",-0.367677895173353
"16575",-0.317020147636366
"16576",-0.305027259939174
"16577",-0.330152161719856
"16578",-0.331974895566686
"16579",-0.336886706035087
"16580",-0.272951788657736
"16581",-0.305329504792079
"16582",-0.391842118830601
"16583",-0.34147836809263
"16584",-0.30886963799993
"16585",-0.298005664920417
"16586",-0.332034529073907
"16587",-0.321701587556046
"16588",-0.304245792154438
"16589",-0.317077197044365
"16590",-0.29755239754541
"16591",-0.296157006296235
"16592",-0.276414530169714
"16593",-0.319360846286261
"16594",-0.309442741767922
"16595",-0.281696368047272
"16596",-0.252751084328251
"16597",-0.293699602809514
"16598",-0.254953448168085
"16599",-0.314404892019672
"16600",-0.244300594827956
"16601",-0.359630394578709
"16602",-0.256977162724919
"16603",-0.294412827677939
"16604",-0.299328485088566
"16605",-0.30263257480228
"16606",-0.332022247024846
"16607",-0.319066106776702
"16608",-0.322006619417598
"16609",-0.244076846166083
"16610",-0.286324487362455
"16611",-0.318460951832995
"16612",-0.254499872697596
"16613",-0.23627127782915
"16614",-0.281356341818904
"16615",-0.2496168010429
"16616",-0.286518836304898
"16617",-0.264470729847559
"16618",-0.228700483575163
"16619",-0.267718579712921
"16620",-0.267132657419772
"16621",-0.296564894091725
"16622",-0.277245047485222
"16623",-0.304351461078475
"16624",-0.267267690554433
"16625",-0.293324137977053
"16626",-0.316861073165864
"16627",-0.231637851905752
"16628",-0.264672975840625
"16629",-0.251548254958199
"16630",-0.27089819262407
"16631",-0.31193649890591
"16632",-0.237315310051375
"16633",-0.273000957685327
"16634",-0.346834639152744
"16635",-0.271131736298645
"16636",-0.226632686829338
"16637",-0.302610777623896
"16638",-0.287401109555059
"16639",-0.341503808313056
"16640",-0.314223963343274
"16641",-0.271696058029967
"16642",-0.336763324148826
"16643",-0.31108546283634
"16644",-0.23207427667877
"16645",-0.338028619123255
"16646",-0.286647145803656
"16647",-0.253788197645979
"16648",-0.320772592544582
"16649",-0.342440662372667
"16650",-0.334072804039247
"16651",-0.299410484352649
"16652",-0.328246358409223
"16653",-0.297686616623405
"16654",-0.316513288778875
"16655",-0.325779940772158
"16656",-0.354688245913057
"16657",-0.290185365876032
"16658",-0.263313259664015
"16659",-0.318831273508398
"16660",-0.339197088737659
"16661",-0.255248970527829
"16662",-0.347201518791282
"16663",-0.255065875993116
"16664",-0.372263918850768
"16665",-0.329814692841482
"16666",-0.279281407687084
"16667",-0.371245738961969
"16668",-0.302575567329331
"16669",-0.295099363294197
"16670",-0.309068808576446
"16671",-0.321381793636863
"16672",-0.229733261087107
"16673",-0.343438195670103
"16674",-0.263999799568185
"16675",-0.303852131148144
"16676",-0.307110645718027
"16677",-0.238977123703186
"16678",-0.24219894856897
"16679",-0.279831319697273
"16680",-0.30579189338607
"16681",-0.249876949810289
"16682",-0.284998697649993
"16683",-0.229735047738488
"16684",-0.273961858109497
"16685",-0.304635588782401
"16686",-0.273152088007823
"16687",-0.252881522197694
"16688",-0.247127644030173
"16689",-0.329027748176515
"16690",-0.231849611929807
"16691",-0.323173936981632
"16692",-0.295825356651224
"16693",-0.270303118588248
"16694",-0.294515787573272
"16695",-0.267213626850778
"16696",-0.232572930894042
"16697",-0.29328792351644
"16698",-0.254327998014524
"16699",-0.289496695553159
"16700",-0.244006420601682
"16701",-0.281713945194406
"16702",-0.198175251643671
"16703",-0.291269745487589
"16704",-0.211728658995364
"16705",-0.241758079423873
"16706",-0.256704248593531
"16707",-0.251081812114149
"16708",-0.18146400842386
"16709",-0.277110872987862
"16710",-0.26655547692857
"16711",-0.170951754986542
"16712",-0.271628177995993
"16713",-0.240362663850753
"16714",-0.244231416957994
"16715",-0.278899525213968
"16716",-0.235549485402232
"16717",-0.261263728218777
"16718",-0.244954012759131
"16719",-0.190285654637177
"16720",-0.300720153108808
"16721",-0.292067201470001
"16722",-0.255253769428346
"16723",-0.313743635194585
"16724",-0.197103100472349
"16725",-0.230670275685394
"16726",-0.1843247706628
"16727",-0.269739336822957
"16728",-0.210831595390749
"16729",-0.291772923640543
"16730",-0.155358953195248
"16731",-0.308727376985856
"16732",-0.161739070458597
"16733",-0.283388063597306
"16734",-0.229304228460181
"16735",-0.226770297410886
"16736",-0.246430845809168
"16737",-0.199306335247783
"16738",-0.265061312981532
"16739",-0.236159738478302
"16740",-0.252462487126256
"16741",-0.276121059227735
"16742",-0.248220611196207
"16743",-0.270988700321341
"16744",-0.237056346879552
"16745",-0.322011311377521
"16746",-0.248162317078627
"16747",-0.360815347701731
"16748",-0.280513395270447
"16749",-0.274874917067893
"16750",-0.330544830306704
"16751",-0.307260001875291
"16752",-0.29189670453067
"16753",-0.298728569530834
"16754",-0.303201943091134
"16755",-0.313531807860603
"16756",-0.330090185363156
"16757",-0.235889573042949
"16758",-0.277636287407673
"16759",-0.283524722219087
"16760",-0.344281150868809
"16761",-0.255491728967029
"16762",-0.284063342227828
"16763",-0.310069412724302
"16764",-0.295882014916217
"16765",-0.337323841712505
"16766",-0.353370943742526
"16767",-0.322231072509218
"16768",-0.308775315172449
"16769",-0.304215665724467
"16770",-0.324706103462467
"16771",-0.321228184002698
"16772",-0.310886298528886
"16773",-0.256673051740399
"16774",-0.22240213305723
"16775",-0.318087781478557
"16776",-0.302348832551907
"16777",-0.295607316930834
"16778",-0.251420293294917
"16779",-0.258847024738224
"16780",-0.26743686082898
"16781",-0.259122616976141
"16782",-0.349770495777337
"16783",-0.221204522735422
"16784",-0.351643810285817
"16785",-0.299955427699896
"16786",-0.327588999416447
"16787",-0.284982033570473
"16788",-0.319969379135388
"16789",-0.336939546201274
"16790",-0.294287285951891
"16791",-0.272086684439614
"16792",-0.34327387638495
"16793",-0.261763929468806
"16794",-0.278608999527506
"16795",-0.304960743926693
"16796",-0.349114035456586
"16797",-0.325802838711578
"16798",-0.310123615759574
"16799",-0.324391835218471
"16800",-0.320024417009972
"16801",-0.282696941401902
"16802",-0.289427440348324
"16803",-0.340006354897157
"16804",-0.259633334753833
"16805",-0.331311470702028
"16806",-0.326853474341033
"16807",-0.213036358008738
"16808",-0.290735335498061
"16809",-0.273678571069715
"16810",-0.378203349140631
"16811",-0.306332993941279
"16812",-0.294570915597013
"16813",-0.327537337639397
"16814",-0.34996153270848
"16815",-0.309683874065288
"16816",-0.292704375315096
"16817",-0.25180148313433
"16818",-0.357470411887411
"16819",-0.249873999064731
"16820",-0.319114451893986
"16821",-0.219806894858318
"16822",-0.243571510868172
"16823",-0.229375204251664
"16824",-0.276264432394558
"16825",-0.202493351555183
"16826",-0.284617526226377
"16827",-0.145273449095539
"16828",-0.314769446132992
"16829",-0.208011614634277
"16830",-0.232333724813401
"16831",-0.273985799690514
"16832",-0.203056071166781
"16833",-0.22689012006367
"16834",-0.341996446597893
"16835",-0.223797910291331
"16836",-0.272999803113615
"16837",-0.323037569725656
"16838",-0.277693767345036
"16839",-0.31372354338493
"16840",-0.297117346712641
"16841",-0.285123122548943
"16842",-0.284774334931702
"16843",-0.260312774372393
"16844",-0.330586358184845
"16845",-0.311857114233788
"16846",-0.269200148137321
"16847",-0.38063667815662
"16848",-0.236660393114385
"16849",-0.332083479517817
"16850",-0.280193524297203
"16851",-0.309055346903103
"16852",-0.319002892250106
"16853",-0.298615893135801
"16854",-0.280717255872861
"16855",-0.30123519205174
"16856",-0.381923144442689
"16857",-0.317670122310359
"16858",-0.340147976381938
"16859",-0.271637331486564
"16860",-0.346187296191247
"16861",-0.31716486128311
"16862",-0.333140494605725
"16863",-0.327402688237795
"16864",-0.342920194932513
"16865",-0.349291254755456
"16866",-0.297376868084874
"16867",-0.283495264642207
"16868",-0.273087340749366
"16869",-0.325614958497784
"16870",-0.245274764199734
"16871",-0.362170195135675
"16872",-0.279455833140467
"16873",-0.303432434396083
"16874",-0.267987467436864
"16875",-0.316541671105285
"16876",-0.251086394343031
"16877",-0.303754006122218
"16878",-0.27473543491314
"16879",-0.277806622492719
"16880",-0.281767305693889
"16881",-0.268999347527992
"16882",-0.217217259358108
"16883",-0.294585534469147
"16884",-0.25257116239569
"16885",-0.307200262800844
"16886",-0.260308728038287
"16887",-0.275470369137316
"16888",-0.285215731890031
"16889",-0.302678029851013
"16890",-0.335993147975587
"16891",-0.2847896727659
"16892",-0.337726197165238
"16893",-0.327558430812565
"16894",-0.282982158599987
"16895",-0.290078635384414
"16896",-0.308013465628984
"16897",-0.291386886652935
"16898",-0.309410832804597
"16899",-0.260875994717166
"16900",-0.274170841472681
"16901",-0.327390157102151
"16902",-0.253555878218314
"16903",-0.28825791271403
"16904",-0.235593998209537
"16905",-0.280196546543297
"16906",-0.239423972641537
"16907",-0.290781282335262
"16908",-0.292407163942104
"16909",-0.306687869773685
"16910",-0.264028476983269
"16911",-0.250393224433709
"16912",-0.25466641106113
"16913",-0.209287424754644
"16914",-0.286438775529228
"16915",-0.211071142613863
"16916",-0.332514757956936
"16917",-0.201104848254063
"16918",-0.238100765506791
"16919",-0.254261204609467
"16920",-0.277607058569042
"16921",-0.313334096224815
"16922",-0.304231639678299
"16923",-0.282535165796273
"16924",-0.255948574500726
"16925",-0.230676643146267
"16926",-0.28325444999913
"16927",-0.259531768232304
"16928",-0.249696191173566
"16929",-0.299233636349274
"16930",-0.219338541153194
"16931",-0.257343806376612
"16932",-0.256818833978323
"16933",-0.303330370902881
"16934",-0.248036900934789
"16935",-0.30128190917261
"16936",-0.25668600053893
"16937",-0.285834433880995
"16938",-0.251192170270991
"16939",-0.19742461324326
"16940",-0.219983707368716
"16941",-0.258017734465325
"16942",-0.235103121654217
"16943",-0.265006933271821
"16944",-0.20333750831591
"16945",-0.244132490037519
"16946",-0.280527952226739
"16947",-0.220156606966824
"16948",-0.325681048033528
"16949",-0.263620493456619
"16950",-0.270520014483654
"16951",-0.305823564910374
"16952",-0.229434344420153
"16953",-0.238942724942037
"16954",-0.226071085371113
"16955",-0.220226800750353
"16956",-0.287121576525221
"16957",-0.221283271140607
"16958",-0.302854627803684
"16959",-0.280832545493083
"16960",-0.270578616071619
"16961",-0.330875560603665
"16962",-0.254041660031074
"16963",-0.221376380606258
"16964",-0.314471378273223
"16965",-0.281501925763748
"16966",-0.280835101354701
"16967",-0.278878816569406
"16968",-0.32453887368581
"16969",-0.331954310361873
"16970",-0.309902191280046
"16971",-0.298319764812006
"16972",-0.305074387932511
"16973",-0.301012468080277
"16974",-0.37726681473659
"16975",-0.321971047917129
"16976",-0.345370129460506
"16977",-0.319817562470376
"16978",-0.331341824652022
"16979",-0.338833785394772
"16980",-0.286271808174784
"16981",-0.278254520359527
"16982",-0.33084885930511
"16983",-0.279663296104963
"16984",-0.286898165789897
"16985",-0.316416175951324
"16986",-0.313002699108993
"16987",-0.275637905843005
"16988",-0.227686807100844
"16989",-0.231506924864103
"16990",-0.275224807704028
"16991",-0.273669200870018
"16992",-0.230502983001932
"16993",-0.334860921222376
"16994",-0.340500217871199
"16995",-0.23882452431278
"16996",-0.308397028698692
"16997",-0.2739974173108
"16998",-0.350530148417398
"16999",-0.221899450023263
"17000",-0.319075388688647
"17001",-0.260221334700941
"17002",-0.288443062327936
"17003",-0.33028188665958
"17004",-0.279401035396507
"17005",-0.319245594110763
"17006",-0.307178424255999
"17007",-0.288023727312524
"17008",-0.249715127984518
"17009",-0.295209429090978
"17010",-0.251440206843437
"17011",-0.328477016816838
"17012",-0.297474541567015
"17013",-0.248965022878494
"17014",-0.302359510375485
"17015",-0.281948419449136
"17016",-0.204602313280996
"17017",-0.29927718908042
"17018",-0.275954336349463
"17019",-0.267956650251627
"17020",-0.312571754520381
"17021",-0.307478750671754
"17022",-0.310491917778249
"17023",-0.276025582063567
"17024",-0.252603206874139
"17025",-0.301419425042961
"17026",-0.286538123958841
"17027",-0.226786883441836
"17028",-0.301154484036725
"17029",-0.271233281622412
"17030",-0.182576082617853
"17031",-0.240546497765348
"17032",-0.269035837491199
"17033",-0.202501429110755
"17034",-0.242608047729484
"17035",-0.220685062908511
"17036",-0.216373485178198
"17037",-0.232825544572675
"17038",-0.27230070595719
"17039",-0.134154902710341
"17040",-0.3017795191355
"17041",-0.229657771545303
"17042",-0.292269551274308
"17043",-0.264979290882455
"17044",-0.263553475678939
"17045",-0.290460327921285
"17046",-0.231056359603347
"17047",-0.262088045689007
"17048",-0.218274779440089
"17049",-0.29929628724037
"17050",-0.296580120795985
"17051",-0.209737685061276
"17052",-0.283105975480102
"17053",-0.253462273496317
"17054",-0.290957512826979
"17055",-0.245463755024565
"17056",-0.290098863973181
"17057",-0.265115523846902
"17058",-0.316794605618827
"17059",-0.365980326989538
"17060",-0.252902172816547
"17061",-0.29452837667236
"17062",-0.278769072530348
"17063",-0.298081299416189
"17064",-0.252346207512775
"17065",-0.269084702979751
"17066",-0.334401422702264
"17067",-0.312592817647123
"17068",-0.374664537534452
"17069",-0.228410767146923
"17070",-0.268781496801497
"17071",-0.297900012373853
"17072",-0.232263985579083
"17073",-0.35078124640307
"17074",-0.231645622111301
"17075",-0.328432143094495
"17076",-0.285041603643319
"17077",-0.247786514114893
"17078",-0.299072813496974
"17079",-0.28566247178299
"17080",-0.249324363807201
"17081",-0.273786142381027
"17082",-0.297292814921567
"17083",-0.184606313697594
"17084",-0.286130052791546
"17085",-0.183431664386272
"17086",-0.213755960607139
"17087",-0.199134001479847
"17088",-0.233726671940381
"17089",-0.214788535787378
"17090",-0.190914253665578
"17091",-0.256363786518926
"17092",-0.176685990506337
"17093",-0.185218302096713
"17094",-0.179883235478659
"17095",-0.225790373413988
"17096",-0.231748535699816
"17097",-0.27725895590984
"17098",-0.220978930160621
"17099",-0.281676951803551
"17100",-0.258348471396314
"17101",-0.255978223555886
"17102",-0.280465036818227
"17103",-0.241137707552289
"17104",-0.19572765949443
"17105",-0.235329314618309
"17106",-0.259723552153711
"17107",-0.242753892022378
"17108",-0.247573768528314
"17109",-0.244377045586871
"17110",-0.217734634795333
"17111",-0.313353227209935
"17112",-0.230988483066175
"17113",-0.25578885199235
"17114",-0.234442538058641
"17115",-0.211055739877042
"17116",-0.273145532701277
"17117",-0.205618528684499
"17118",-0.273747153101425
"17119",-0.210825122330873
"17120",-0.257689730684489
"17121",-0.285390035567944
"17122",-0.276408501987621
"17123",-0.226083737784086
"17124",-0.269491719233604
"17125",-0.259150912146824
"17126",-0.319903595416976
"17127",-0.346316071312143
"17128",-0.321482697275408
"17129",-0.369813441601913
"17130",-0.292002619706138
"17131",-0.29061851786838
"17132",-0.240586006610174
"17133",-0.340688062897976
"17134",-0.260425881081709
"17135",-0.258465339257963
"17136",-0.315792122416964
"17137",-0.36601366303662
"17138",-0.290150985265634
"17139",-0.378506720640409
"17140",-0.334880081126294
"17141",-0.251112813849703
"17142",-0.32967831627154
"17143",-0.228313080524855
"17144",-0.33318257618477
"17145",-0.283381165924179
"17146",-0.240586965226239
"17147",-0.367220232279491
"17148",-0.298796154803006
"17149",-0.255383618578998
"17150",-0.334838950491855
"17151",-0.243980186776903
"17152",-0.249455259036764
"17153",-0.278628542709558
"17154",-0.274071935099422
"17155",-0.2532035881289
"17156",-0.313232785749602
"17157",-0.277932682388906
"17158",-0.248844165558893
"17159",-0.211404875459904
"17160",-0.233402509731348
"17161",-0.279775656769903
"17162",-0.230936740736676
"17163",-0.26166125021053
"17164",-0.292381714723357
"17165",-0.192608945636893
"17166",-0.261726960363556
"17167",-0.200130869401262
"17168",-0.326587278681115
"17169",-0.157146324478373
"17170",-0.34054256843412
"17171",-0.194084731593336
"17172",-0.266642225237573
"17173",-0.285481749020225
"17174",-0.258382407790218
"17175",-0.261448161421031
"17176",-0.245333661337023
"17177",-0.272308703146475
"17178",-0.27715761621273
"17179",-0.305977615242188
"17180",-0.290737832485433
"17181",-0.286472138222091
"17182",-0.286125254021016
"17183",-0.305180267665615
"17184",-0.237669529393157
"17185",-0.304251847582519
"17186",-0.239806346602462
"17187",-0.250975070742327
"17188",-0.282185140227034
"17189",-0.271229455709553
"17190",-0.260956845315161
"17191",-0.299156819861695
"17192",-0.28062394344397
"17193",-0.292324300351308
"17194",-0.276680896979825
"17195",-0.318646868811823
"17196",-0.323842226720684
"17197",-0.320409673658873
"17198",-0.321341696085018
"17199",-0.330280162768141
"17200",-0.308554451067347
"17201",-0.393193032964139
"17202",-0.308009542683537
"17203",-0.252935576448154
"17204",-0.303074191816183
"17205",-0.266999830692399
"17206",-0.286419736376354
"17207",-0.295108230454686
"17208",-0.319890500057866
"17209",-0.309555329905664
"17210",-0.283500400752049
"17211",-0.309834316022513
"17212",-0.321968687720478
"17213",-0.323925688862206
"17214",-0.314448987467421
"17215",-0.278399504405816
"17216",-0.281860843984504
"17217",-0.283250939308883
"17218",-0.236352273092584
"17219",-0.301071201897131
"17220",-0.248680139916606
"17221",-0.234202823014125
"17222",-0.311344402744277
"17223",-0.256105905768663
"17224",-0.260286830772231
"17225",-0.242887939586973
"17226",-0.19566653637441
"17227",-0.323996442062211
"17228",-0.189564623749813
"17229",-0.216295897081795
"17230",-0.264067158515512
"17231",-0.280045128402067
"17232",-0.295342753775591
"17233",-0.261925647052356
"17234",-0.294884297193582
"17235",-0.237054372057998
"17236",-0.305009187671821
"17237",-0.267631340347673
"17238",-0.319061867163341
"17239",-0.305786503647119
"17240",-0.315837545633124
"17241",-0.384630048965064
"17242",-0.292390691145375
"17243",-0.339811214621273
"17244",-0.313462825440351
